iso;country;language;level;type;name;region1;region2;region3;region4;iso2;fips;nuts;hasc;stat
NG;Nigeria;EN;3;Areas;Ibagwa-Agu;Enugu;Nsukka;Ibagwa-Agu;-;NG-EN;NI47;;NG.EN.NS;14013
NG;Nigeria;EN;3;Areas;Ibagwa Aka;Enugu;Igbo Eze North;Ibagwa Aka;-;NG-EN;NI47;;NG.EN.IN;14008
NG;Nigeria;EN;3;Areas;Ibagwa-Ani;Enugu;Nsukka;Ibagwa-Ani;-;NG-EN;NI47;;NG.EN.NS;14013
NG;Nigeria;EN;3;Areas;Ibakesi;Akwa Ibom;Ini;Ibakesi;-;NG-AK;NI21;;NG.AK.IN;03015
NG;Nigeria;EN;3;Areas;Ibedeni;Delta;Ndokwa East;Ibedeni;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Ibeju;Lagos;Ibeju-Lekki;Ibeju;-;NG-LA;NI05;;NG.LA.IL;25009
NG;Nigeria;EN;3;Areas;Ibeku;Abia;Ikwuano;Ibeku;-;NG-AB;NI45;;NG.AB.IK;01005
NG;Nigeria;EN;3;Areas;Ibelu;Niger;Magama;Ibelu;-;NG-NI;NI31;;NG.NI.MM;27014
NG;Nigeria;EN;3;Areas;Ibeme;Imo;Isiala Mbano;Ibeme;-;NG-IM;NI28;;NG.IM.IM;17009
NG;Nigeria;EN;3;Areas;Ibeme;Abia;Ukwa East;Ibeme;-;NG-AB;NI45;;NG.AB.UE;01013
NG;Nigeria;EN;3;Areas;Ibeme;Abia;Obi Ngwa;Ibeme;-;NG-AB;NI45;;NG.AB.OB;01009
NG;Nigeria;EN;3;Areas;Ibeno Clan;Akwa Ibom;Ibeno;Ibeno Clan;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ibere;Abia;Ikwuano;Ibere;-;NG-AB;NI45;;NG.AB.IK;01005
NG;Nigeria;EN;3;Areas;Ibesikpo;Akwa Ibom;Ibesikpo Asutan;Ibesikpo;-;NG-AK;NI21;;NG.AK.IP;03009
NG;Nigeria;EN;3;Areas;Ibesit;Akwa Ibom;Oruk Anam;Ibesit;-;NG-AK;NI21;;NG.AK.OA;03026
NG;Nigeria;EN;3;Areas;Ibesit Nung Ikot;Akwa Ibom;Oruk Anam;Ibesit Nung Ikot;-;NG-AK;NI21;;NG.AK.OA;03026
NG;Nigeria;EN;3;Areas;Ibi;Yobe;Bade;Ibi;-;NG-YO;NI44;;NG.YO.BA;701
NG;Nigeria;EN;3;Areas;Ibiakpan / Obotim Clan;Akwa Ibom;Nsit-Ibom;Ibiakpan / Obotim Clan;-;NG-AK;NI21;;NG.AK.NI;03020
NG;Nigeria;EN;3;Areas;Ibiaku;Akwa Ibom;Mbo;Ibiaku;-;NG-AK;NI21;;NG.AK.MB;03017
NG;Nigeria;EN;3;Areas;Ibiaku;Akwa Ibom;Ini;Ibiaku;-;NG-AK;NI21;;NG.AK.IN;03015
NG;Nigeria;EN;3;Areas;Ibi Asoebe;Imo;Oru West;Ibi Asoebe;-;NG-IM;NI28;;NG.IM.OU;17023
NG;Nigeria;EN;3;Areas;Ibighi;Akwa Ibom;Urue-Offong/Oruko;Ibighi;-;NG-AK;NI21;;NG.AK.UO;03030
NG;Nigeria;EN;3;Areas;Ibighi;Akwa Ibom;Okobo;Ibighi;-;NG-AK;NI21;;NG.AK.OK;03023
NG;Nigeria;EN;3;Areas;Ibiono I;Akwa Ibom;Ibeno;Ibiono I;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ibiono II;Akwa Ibom;Ibeno;Ibiono II;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ibiono III;Akwa Ibom;Ibeno;Ibiono III;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ibiono III Central;Akwa Ibom;Ibeno;Ibiono III Central;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ibiono (Southern);Akwa Ibom;Ibeno;Ibiono (Southern);-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ibodi;Osun;Atakunmosa West;Ibodi;-;NG-OS;NI42;;NG.OS.AW;30004
NG;Nigeria;EN;3;Areas;Iboku;Cross River;Bakassi;Iboku;-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ibokun;Osun;Obokun;Ibokun;-;NG-OS;NI42;;NG.OS.OB;30024
NG;Nigeria;EN;3;Areas;Ibrede;Delta;Ndokwa East;Ibrede;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Ibusa;Delta;Oshimili North;Ibusa;-;NG-DE;NI36;;NG.DE.ON;10014
NG;Nigeria;EN;3;Areas;Ichama;Benue;Okpokwu;Ichama;-;NG-BE;NI26;;NG.BE.OK;07018
NG;Nigeria;EN;3;Areas;Ichi;Anambra;Ekwusigo;Ichi;-;NG-AN;NI25;;NG.AN.EK;04009
NG;Nigeria;EN;3;Areas;Ichida;Anambra;Anaocha;Ichida;-;NG-AN;NI25;;NG.AN.AC;04004
NG;Nigeria;EN;3;Areas;Idahn;Kogi;Idah;Idahn;-;NG-KO;NI41;;NG.KO.ID;23007
NG;Nigeria;EN;3;Areas;Idasen;Ondo;Owo;Idasen;-;NG-ON;NI48;;NG.ON.OO;29018
NG;Nigeria;EN;3;Areas;Iddah;Kaduna;Kagarko;Iddah;-;NG-KD;NI23;;NG.KD.KG;19011
NG;Nigeria;EN;3;Areas;Ideani;Anambra;Idemili North;Ideani;-;NG-AN;NI25;;NG.AN.IN;04010
NG;Nigeria;EN;3;Areas;Idere;Oyo;Ona Ara;Idere;-;NG-OY;NI32;;NG.OY.OA;31026
NG;Nigeria;EN;3;Areas;Idiko Ago / Itasa / Ayetoroile;Oyo;Iwajowa;Idiko Ago / Itasa / Ayetoroile;-;NG-OY;NI32;;NG.OY.IJ;31018
NG;Nigeria;EN;3;Areas;Idiko-Ile;Oyo;Iwajowa;Idiko-Ile;-;NG-OY;NI32;;NG.OY.IJ;31018
NG;Nigeria;EN;3;Areas;Ido;Ekiti;Ido-Osi;Ido;-;NG-EK;NI54;;NG.EK.ID;13008
NG;Nigeria;EN;3;Areas;Ido;Oyo;Ido;Ido;-;NG-OY;NI32;;NG.OY.ID;31014
NG;Nigeria;EN;3;Areas;Idoa;Edo;Esan West;Idoa;-;NG-ED;NI37;;NG.ED.EW;12006
NG;Nigeria;EN;3;Areas;Idoani;Ondo;Ose;Idoani;-;NG-ON;NI48;;NG.ON.OS;29017
NG;Nigeria;EN;3;Areas;Ido-Ekiti;Ekiti;Ido-Osi;Ido-Ekiti;-;NG-EK;NI54;;NG.EK.ID;13008
NG;Nigeria;EN;3;Areas;Idofin;Kwara;Ifelodun;Idofin;-;NG-KW;NI30;;NG.KW.IF;24005
NG;Nigeria;EN;3;Areas;Idofin;Kwara;Oke Ero;Idofin;-;NG-KW;NI30;;NG.KW.OO;24014
NG;Nigeria;EN;3;Areas;Idogun;Ondo;Ose;Idogun;-;NG-ON;NI48;;NG.ON.OS;29017
NG;Nigeria;EN;3;Areas;Idomi;Cross River;Abi;Idomi;-;NG-CR;NI22;;NG.CR.AB;09001
NG;Nigeria;EN;3;Areas;Ido Osun;Osun;Egbedore;Ido Osun;-;NG-OS;NI42;;NG.OS.EG;30009
NG;Nigeria;EN;3;Areas;Idua Clan;Akwa Ibom;Eket;Idua Clan;-;NG-AK;NI21;;NG.AK.EK;03003
NG;Nigeria;EN;3;Areas;Idumuesan;Delta;Ika North East;Idumuesan;-;NG-DE;NI36;;NG.DE.IE;10007
NG;Nigeria;EN;3;Areas;Idumule;Delta;Aniocha North;Idumule;-;NG-DE;NI36;;NG.DE.AN;10001
NG;Nigeria;EN;3;Areas;Iduwuni;Delta;Burutu;Iduwuni;-;NG-DE;NI36;;NG.DE.BU;10004
NG;Nigeria;EN;3;Areas;Ifakala;Imo;Mbaitoli;Ifakala;-;NG-IM;NI28;;NG.IM.MB;17011
NG;Nigeria;EN;3;Areas;Ifaki;Ekiti;Ido-Osi;Ifaki;-;NG-EK;NI54;;NG.EK.ID;13008
NG;Nigeria;EN;3;Areas;Ife;Kogi;Omala;Ife;-;NG-KO;NI41;;NG.KO.OL;23019
NG;Nigeria;EN;3;Areas;Ife;Imo;Ezinihitte-Mbaise;Ife;-;NG-IM;NI28;;NG.IM.EZ;17004
NG;Nigeria;EN;3;Areas;Ifeko Wajo;Ogun;Abeokuta South;Ifeko Wajo;-;NG-OG;NI16;;NG.OG.AS;28002
NG;Nigeria;EN;3;Areas;Ifeku;Edo;Esan South-East;Ifeku;-;NG-ED;NI37;;NG.ED.ES;12005
NG;Nigeria;EN;3;Areas;Ife-Odan;Osun;Ejigbo;Ife-Odan;-;NG-OS;NI42;;NG.OS.EJ;30010
NG;Nigeria;EN;3;Areas;Ifetedo;Osun;Ife South;Ifetedo;-;NG-OS;NI42;;NG.OS.IS;30014
NG;Nigeria;EN;3;Areas;Ifewara;Osun;Atakunmosa West;Ifewara;-;NG-OS;NI42;;NG.OS.AW;30004
NG;Nigeria;EN;3;Areas;Ifeyintedo;Ogun;Imeko Afon;Ifeyintedo;-;NG-OG;NI16;;NG.OG.IA;28013
NG;Nigeria;EN;3;Areas;Ifira-Akoko;Ondo;Akoko South-East;Ifira-Akoko;-;NG-ON;NI48;;NG.ON.AE;29003
NG;Nigeria;EN;3;Areas;Ifite Anam;Anambra;Anambra West;Ifite Anam;-;NG-AN;NI25;;NG.AN.AW;04003
NG;Nigeria;EN;3;Areas;Ifite Ogwari;Anambra;Ayamelum;Ifite Ogwari;-;NG-AN;NI25;;NG.AN.AY;04007
NG;Nigeria;EN;3;Areas;Ifite-Ukpo;Anambra;Dunukofia;Ifite-Ukpo;-;NG-AN;NI25;;NG.AN.DU;04008
NG;Nigeria;EN;3;Areas;Ifo;Ogun;Ifo;Ifo;-;NG-OG;NI16;;NG.OG.IF;28007
NG;Nigeria;EN;3;Areas;Ifon;Ondo;Ose;Ifon;-;NG-ON;NI48;;NG.ON.OS;29017
NG;Nigeria;EN;3;Areas;Ifon;Osun;Orolu;Ifon;-;NG-OS;NI42;;NG.OS.OR;30029
NG;Nigeria;EN;3;Areas;Igabi;Kaduna;Igabi;Igabi;-;NG-KD;NI23;;NG.KD.IG;19004
NG;Nigeria;EN;3;Areas;Igangan;Oyo;Ibarapa North;Igangan;-;NG-OY;NI32;;NG.OY.IP;31013
NG;Nigeria;EN;3;Areas;Iganna;Oyo;Iwajowa;Iganna;-;NG-OY;NI32;;NG.OY.IJ;31018
NG;Nigeria;EN;3;Areas;Igarra / East Akoko;Edo;Akoko-Edo;Igarra / East Akoko;-;NG-ED;NI37;;NG.ED.AE;12001
NG;Nigeria;EN;3;Areas;Igbaja;Kwara;Ifelodun;Igbaja;-;NG-KW;NI30;;NG.KW.IF;24005
NG;Nigeria;EN;3;Areas;Igbajo;Osun;Boluwaduro;Igbajo;-;NG-OS;NI42;;NG.OS.BL;30005
NG;Nigeria;EN;3;Areas;Igbakwu;Anambra;Ayamelum;Igbakwu;-;NG-AN;NI25;;NG.AN.AY;04007
NG;Nigeria;EN;3;Areas;Igbanke;Edo;Orhionmwon;Igbanke;-;NG-ED;NI37;;NG.ED.OH;12013
NG;Nigeria;EN;3;Areas;Igbara Odo Ekiti;Ekiti;Ilejemeje;Igbara Odo Ekiti;-;NG-EK;NI54;;NG.EK.IL;13012
NG;Nigeria;EN;3;Areas;Igbara-oke;Ondo;Ifedore;Igbara-oke;-;NG-ON;NI48;;NG.ON.IF;29009
NG;Nigeria;EN;3;Areas;Igbariam;Anambra;Anambra East;Igbariam;-;NG-AN;NI25;;NG.AN.AE;04002
NG;Nigeria;EN;3;Areas;Igba-Toro;Ondo;Ondo East;Igba-Toro;-;NG-ON;NI48;;NG.ON.OE;29015
NG;Nigeria;EN;3;Areas;Igbeagu;Ebonyi;Izzi;Igbeagu;-;NG-EB;NI53;;NG.EB.IZ;11010
NG;Nigeria;EN;3;Areas;Igbekebo;Ondo;Ese Odo;Igbekebo;-;NG-ON;NI48;;NG.ON.EO;29007
NG;Nigeria;EN;3;Areas;Igbemo;Ekiti;Ijero;Igbemo;-;NG-EK;NI54;;NG.EK.IJ;13009
NG;Nigeria;EN;3;Areas;Igbere;Abia;Bende;Igbere;-;NG-AB;NI45;;NG.AB.BE;01004
NG;Nigeria;EN;3;Areas;Igbesa;Ogun;Ado-Odo/Ota;Igbesa;-;NG-OG;NI16;;NG.OG.AO;28003
NG;Nigeria;EN;3;Areas;Igbeti;Oyo;Ogbomosho North;Igbeti;-;NG-OY;NI32;;NG.OY.ON;31021
NG;Nigeria;EN;3;Areas;Igbide;Delta;Isoko South;Igbide;-;NG-DE;NI36;;NG.DE.IS;10010
NG;Nigeria;EN;3;Areas;Igbinsin Oloto;Ondo;Irele;Igbinsin Oloto;-;NG-ON;NI48;;NG.ON.IR;29012
NG;Nigeria;EN;3;Areas;Igbo;Cross River;Abi;Igbo;-;NG-CR;NI22;;NG.CR.AB;09001
NG;Nigeria;EN;3;Areas;Igbodigo;Ondo;Okitipupa;Igbodigo;-;NG-ON;NI48;;NG.ON.OK;29014
NG;Nigeria;EN;3;Areas;Igbodo;Delta;Ika North East;Igbodo;-;NG-DE;NI36;;NG.DE.IE;10007
NG;Nigeria;EN;3;Areas;Igbogila;Ogun;Abeokuta North;Igbogila;-;NG-OG;NI16;;NG.OG.AN;28001
NG;Nigeria;EN;3;Areas;Igboho Township;Oyo;Orelope;Igboho Township;-;NG-OY;NI32;;NG.OY.OR;31027
NG;Nigeria;EN;3;Areas;Igboho Villages;Oyo;Orelope;Igboho Villages;-;NG-OY;NI32;;NG.OY.OR;31027
NG;Nigeria;EN;3;Areas;Igboora;Oyo;Ona Ara;Igboora;-;NG-OY;NI32;;NG.OY.OA;31026
NG;Nigeria;EN;3;Areas;Igbotako;Ondo;Okitipupa;Igbotako;-;NG-ON;NI48;;NG.ON.OK;29014
NG;Nigeria;EN;3;Areas;Igbotu;Ondo;Ilaje;Igbotu;-;NG-ON;NI48;;NG.ON.IL;29010
NG;Nigeria;EN;3;Areas;Igbo-Ukwu;Anambra;Aguata;Igbo-Ukwu;-;NG-AN;NI25;;NG.AN.AG;04001
NG;Nigeria;EN;3;Areas;Igbudu;Ebonyi;Ikwo;Igbudu;-;NG-EB;NI53;;NG.EB.IK;11007
NG;Nigeria;EN;3;Areas;Igbuku;Delta;Ndokwa East;Igbuku;-;NG-DE;NI36;;NG.DE.NE;10011
NG;Nigeria;EN;3;Areas;Igede;Ekiti;Ijero;Igede;-;NG-EK;NI54;;NG.EK.IJ;13009
NG;Nigeria;EN;3;Areas;Igede;Benue;Obi;Igede;-;NG-BE;NI26;;NG.BE.OB;07014
NG;Nigeria;EN;3;Areas;Igga;Enugu;Uzo Uwani;Igga;-;NG-EN;NI47;;NG.EN.UU;14017
NG;Nigeria;EN;3;Areas;Igieduma;Edo;Uhunmwonde;Igieduma;-;NG-ED;NI37;;NG.ED.UH;12018
NG;Nigeria;EN;3;Areas;Igli;Ebonyi;Afikpo South;Igli;-;NG-EB;NI53;;NG.EB.AS;11003
NG;Nigeria;EN;3;Areas;Igue;Edo;Owan East;Igue;-;NG-ED;NI37;;NG.ED.OE;12016
NG;Nigeria;EN;3;Areas;Igueben;Edo;Esan Central;Igueben;-;NG-ED;NI37;;NG.ED.EC;12004
NG;Nigeria;EN;3;Areas;Igumale;Benue;Ado;Igumale;-;NG-BE;NI26;;NG.BE.AO;07001
NG;Nigeria;EN;3;Areas;Iguoba-Zuwa;Edo;Ovia South-West;Iguoba-Zuwa;-;NG-ED;NI37;;NG.ED.OS;12015
NG;Nigeria;EN;3;Areas;Iguoshodin;Edo;Ovia North-East;Iguoshodin;-;NG-ED;NI37;;NG.ED.ON;12014
NG;Nigeria;EN;3;Areas;Ihe;Enugu;Awgu;Ihe;-;NG-EN;NI47;;NG.EN.AW;14002
NG;Nigeria;EN;3;Areas;Iheaka;Enugu;Igbo Eze North;Iheaka;-;NG-EN;NI47;;NG.EN.IN;14008
NG;Nigeria;EN;3;Areas;Iheakpu-Awka;Enugu;Igbo Eze North;Iheakpu-Awka;-;NG-EN;NI47;;NG.EN.IN;14008
NG;Nigeria;EN;3;Areas;Ihechiowa;Abia;Arochukwu;Ihechiowa;-;NG-AB;NI45;;NG.AB.AR;01003
NG;Nigeria;EN;3;Areas;Ihembosi;Anambra;Ekwusigo;Ihembosi;-;NG-AN;NI25;;NG.AN.EK;04009
NG;Nigeria;EN;3;Areas;Ihiagwa;Imo;Owerri West;Ihiagwa;-;NG-IM;NI28;;NG.IM.OW;17026
NG;Nigeria;EN;3;Areas;Ihiala;Anambra;Ihiala;Ihiala;-;NG-AN;NI25;;NG.AN.IH;04012
NG;Nigeria;EN;3;Areas;Ihie;Abia;Isiala Ngwa North;Ihie;-;NG-AB;NI45;;NG.AB.IN;01006
NG;Nigeria;EN;3;Areas;Ihievbe;Edo;Owan East;Ihievbe;-;NG-ED;NI37;;NG.ED.OE;12016
NG;Nigeria;EN;3;Areas;Ihima;Kogi;Okehi;Ihima;-;NG-KO;NI41;;NG.KO.OH;23016
NG;Nigeria;EN;3;Areas;Ihioma / Ebenese;Imo;Orlu;Ihioma / Ebenese;-;NG-IM;NI28;;NG.IM.OL;17020
NG;Nigeria;EN;3;Areas;Ihite;Anambra;Orumba South;Ihite;-;NG-AN;NI25;;NG.AN.OB;04020
NG;Nigeria;EN;3;Areas;Ihite / Ogada / Oha;Imo;Owerri North;Ihite / Ogada / Oha;-;NG-IM;NI28;;NG.IM.ON;17025
NG;Nigeria;EN;3;Areas;Ihitte Afor;Imo;Ahiazu Mbaise;Ihitte Afor;-;NG-IM;NI28;;NG.IM.AZ;17002
NG;Nigeria;EN;3;Areas;Ihitte-Nansa;Imo;Orsu;Ihitte-Nansa;-;NG-IM;NI28;;NG.IM.OR;17021
NG;Nigeria;EN;3;Areas;Ihitte-Owerre;Imo;Orlu;Ihitte-Owerre;-;NG-IM;NI28;;NG.IM.OL;17020
NG;Nigeria;EN;3;Areas;Ihube;Imo;Okigwe;Ihube;-;NG-IM;NI28;;NG.IM.OK;17019
NG;Nigeria;EN;3;Areas;Ihuo-Dimeze;Imo;Ikeduru;Ihuo-Dimeze;-;NG-IM;NI28;;NG.IM.IK;17008
NG;Nigeria;EN;3;Areas;Ijabe / Ila / Odo;Osun;Odo Otin;Ijabe / Ila / Odo;-;NG-OS;NI42;;NG.OS.OO;30025
NG;Nigeria;EN;3;Areas;Ijagba;Ondo;Ose;Ijagba;-;NG-ON;NI48;;NG.ON.OS;29017
NG;Nigeria;EN;3;Areas;Ijan Ekiti;Ekiti;Gbonyin (Aiyekire);Ijan Ekiti;-;NG-EK;NI54;;NG.EK.AI;13007
NG;Nigeria;EN;3;Areas;Ijare;Ondo;Ifedore;Ijare;-;NG-ON;NI48;;NG.ON.IF;29009
NG;Nigeria;EN;3;Areas;Ijaye;Oyo;Akinyele;Ijaye;-;NG-OY;NI32;;NG.OY.AK;31002
NG;Nigeria;EN;3;Areas;Ijebu-Igbo;Ogun;Ijebu North;Ijebu-Igbo;-;NG-OG;NI16;;NG.OG.IJ;28009
NG;Nigeria;EN;3;Areas;Ijebu-Jesa Rarul;Osun;Oriade;Ijebu-Jesa Rarul;-;NG-OS;NI42;;NG.OS.OD;30028
NG;Nigeria;EN;3;Areas;Ijebu Manuwa;Ogun;Ogun Waterside;Ijebu Manuwa;-;NG-OG;NI16;;NG.OG.OW;28018
NG;Nigeria;EN;3;Areas;Ijebu Ode;Ogun;Ijebu Ode;Ijebu Ode;-;NG-OG;NI16;;NG.OG.IO;28011
NG;Nigeria;EN;3;Areas;Ijeda / Iloko;Osun;Oriade;Ijeda / Iloko;-;NG-OS;NI42;;NG.OS.OD;30028
NG;Nigeria;EN;3;Areas;Ijero-Ekiti;Ekiti;Ijero;Ijero-Ekiti;-;NG-EK;NI54;;NG.EK.IJ;13009
NG;Nigeria;EN;3;Areas;Ijesa-Isu;Ekiti;Ikole;Ijesa-Isu;-;NG-EK;NI54;;NG.EK.IK;13011
NG;Nigeria;EN;3;Areas;Ijio;Oyo;Iwajowa;Ijio;-;NG-OY;NI32;;NG.OY.IJ;31018
NG;Nigeria;EN;3;Areas;Ijumu;Kogi;Ijumu;Ijumu;-;NG-KO;NI41;;NG.KO.IJ;23009
NG;Nigeria;EN;3;Areas;Ika Annang;Akwa Ibom;Ika;Ika Annang;-;NG-AK;NI21;;NG.AK.IK;03011
NG;Nigeria;EN;3;Areas;Ikang North;Cross River;Bakassi;Ikang North;-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ikang South;Cross River;Bakassi;Ikang South;-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ikangu Central;Cross River;Bakassi;Ikangu Central;-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ikao;Edo;Owan East;Ikao;-;NG-ED;NI37;;NG.ED.OE;12016
NG;Nigeria;EN;3;Areas;Ikara;Kaduna;Ikara;Ikara;-;NG-KD;NI23;;NG.KD.IK;19005
NG;Nigeria;EN;3;Areas;Ikare (Rural);Ondo;Akoko North-West;Ikare (Rural);-;NG-ON;NI48;;NG.ON.AW;29002
NG;Nigeria;EN;3;Areas;Ikaro;Ondo;Ose;Ikaro;-;NG-ON;NI48;;NG.ON.OS;29017
NG;Nigeria;EN;3;Areas;Ikeji Arakeji;Osun;Oriade;Ikeji Arakeji;-;NG-OS;NI42;;NG.OS.OD;30028
NG;Nigeria;EN;3;Areas;Ikeji-Ile;Osun;Oriade;Ikeji-Ile;-;NG-OS;NI42;;NG.OS.OD;30028
NG;Nigeria;EN;3;Areas;Ikem;Enugu;Isi Uzo;Ikem;-;NG-EN;NI47;;NG.EN.IU;14010
NG;Nigeria;EN;3;Areas;Ikende;Kogi;Bassa;Ikende;-;NG-KO;NI41;;NG.KO.BA;23004
NG;Nigeria;EN;3;Areas;Ikenga;Anambra;Aguata;Ikenga;-;NG-AN;NI25;;NG.AN.AG;04001
NG;Nigeria;EN;3;Areas;Ikere-Ekiti (Rural);Ekiti;Ikere;Ikere-Ekiti (Rural);-;NG-EK;NI54;;NG.EK.IR;13010
NG;Nigeria;EN;3;Areas;Ikereku;Oyo;Akinyele;Ikereku;-;NG-OY;NI32;;NG.OY.AK;31002
NG;Nigeria;EN;3;Areas;Ikire;Osun;Irewole;Ikire;-;NG-OS;NI42;;NG.OS.IR;30021
NG;Nigeria;EN;3;Areas;Ikire Ile / Iwara;Osun;Ola Oluwa;Ikire Ile / Iwara;-;NG-OS;NI42;;NG.OS.OL;30026
NG;Nigeria;EN;3;Areas;Ikirun;Osun;Ifelodun;Ikirun;-;NG-OS;NI42;;NG.OS.ID;30016
NG;Nigeria;EN;3;Areas;Iko;Akwa Ibom;Eastern Obolo;Iko;-;NG-AK;NI21;;NG.AK.EO;03002
NG;Nigeria;EN;3;Areas;Iko Ekpe-Rem;Cross River;Akamkpa;Iko Ekpe-Rem;-;NG-CR;NI22;;NG.CR.AM;09002
NG;Nigeria;EN;3;Areas;Ikole;Ekiti;Ikole;Ikole;-;NG-EK;NI54;;NG.EK.IK;13011
NG;Nigeria;EN;3;Areas;Ikolo;Enugu;Igbo Etiti;Ikolo;-;NG-EN;NI47;;NG.EN.IE;14007
NG;Nigeria;EN;3;Areas;Ikom (Rural);Cross River;Boki;Ikom (Rural);-;NG-CR;NI22;;NG.CR.BO;09007
NG;Nigeria;EN;3;Areas;Ikono;Akwa Ibom;Etim Ekpo;Ikono;-;NG-AK;NI21;;NG.AK.EP;03006
NG;Nigeria;EN;3;Areas;Ikono;Akwa Ibom;Uyo;Ikono;-;NG-AK;NI21;;NG.AK.UY;03031
NG;Nigeria;EN;3;Areas;Ikono South;Akwa Ibom;Ini;Ikono South;-;NG-AK;NI21;;NG.AK.IN;03015
NG;Nigeria;EN;3;Areas;Ikoro;Ekiti;Ijero;Ikoro;-;NG-EK;NI54;;NG.EK.IJ;13009
NG;Nigeria;EN;3;Areas;Ikorodu rural;Lagos;Ikorodu;Ikorodu rural;-;NG-LA;NI05;;NG.LA.ID;25012
NG;Nigeria;EN;3;Areas;Ikot Abia;Akwa Ibom;Obot Akara;Ikot Abia;-;NG-AK;NI21;;NG.AK.OB;03022
NG;Nigeria;EN;3;Areas;Ikot Edem Odo;Cross River;Bakassi;Ikot Edem Odo;-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ikot Ekpene Urban;Akwa Ibom;Ikot Ekpene;Ikot Ekpene Urban;-;NG-AK;NI21;;NG.AK.IE;03014
NG;Nigeria;EN;3;Areas;Ikot Naka-Nda;Cross River;Bakassi;Ikot Naka-Nda;-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ikot Nakawda (North);Cross River;Bakassi;Ikot Nakawda (North);-;NG-CR;NI22;;NG.CR.BA;09004
NG;Nigeria;EN;3;Areas;Ikotun;Osun;Egbedore;Ikotun;-;NG-OS;NI42;;NG.OS.EG;30009
NG;Nigeria;EN;3;Areas;Ikov;Benue;Ushongo;Ikov;-;NG-BE;NI26;;NG.BE.US;07022
NG;Nigeria;EN;3;Areas;Ikoya;Ondo;Okitipupa;Ikoya;-;NG-ON;NI48;;NG.ON.OK;29014
NG;Nigeria;EN;3;Areas;Ikoyi;Osun;Isokan;Ikoyi;-;NG-OS;NI42;;NG.OS.IK;30022
NG;Nigeria;EN;3;Areas;Ikoyi-Ile;Oyo;Ori Ire;Ikoyi-Ile;-;NG-OY;NI32;;NG.OY.OI;31028
NG;Nigeria;EN;3;Areas;Ikpai;Cross River;Akamkpa;Ikpai;-;NG-CR;NI22;;NG.CR.AM;09002
NG;Nigeria;EN;3;Areas;Ikpa Ibekwe;Akwa Ibom;Ikot Abasi;Ikpa Ibekwe;-;NG-AK;NI21;;NG.AK.IA;03013
NG;Nigeria;EN;3;Areas;Ikpa Ibom;Akwa Ibom;Mbo;Ikpa Ibom;-;NG-AK;NI21;;NG.AK.MB;03017
NG;Nigeria;EN;3;Areas;Ikpa Nung Asang;Akwa Ibom;Ikot Abasi;Ikpa Nung Asang;-;NG-AK;NI21;;NG.AK.IA;03013
NG;Nigeria;EN;3;Areas;Ikpanya;Akwa Ibom;Ibeno;Ikpanya;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;3;Areas;Ikpe Annang;Akwa Ibom;Essien Udim;Ikpe Annang;-;NG-AK;NI21;;NG.AK.EU;03005
NG;Nigeria;EN;3;Areas;Ikpe / Ikot;Akwa Ibom;Ini;Ikpe / Ikot;-;NG-AK;NI21;;NG.AK.IN;03015
NG;Nigeria;EN;3;Areas;Ikper-Ejere;Imo;Ihitte/Uboma;Ikper-Ejere;-;NG-IM;NI28;;NG.IM.IU;17007
NG;Nigeria;EN;3;Areas;Ikpeshi-Egbegbere / Atje;Edo;Akoko-Edo;Ikpeshi-Egbegbere / Atje;-;NG-ED;NI37;;NG.ED.AE;12001
NG;Nigeria;EN;3;Areas;Ikpo Ikono;Akwa Ibom;Mbo;Ikpo Ikono;-;NG-AK;NI21;;NG.AK.MB;03017
NG;Nigeria;EN;3;Areas;Ikurav-Ya;Benue;Kwande;Ikurav-Ya;-;NG-BE;NI26;;NG.BE.KW;07011
NG;Nigeria;EN;3;Areas;Ikwato Idembia;Ebonyi;Ezza North;Ikwato Idembia;-;NG-EB;NI53;;NG.EB.EN;11005
NG;Nigeria;EN;3;Areas;Ikwerre;Rivers;Ikwerre;Ikwerre;-;NG-RI;NI50;;NG.RI.IK;33013
